0.076310,0.632957,0.000761,0.080584,0.000000,0.002601,bart
0.000000,0.474578,0.000000,0.142842,0.000000,0.001129,bart
0.000000,0.437390,0.044374,0.000000,0.000000,0.038745,bart
0.034515,0.618982,0.000000,0.039255,0.044069,0.000000,bart
0.000000,0.584025,0.000000,0.064166,0.000000,0.000981,bart
0.013334,0.534145,0.000000,0.025047,0.000000,0.003294,bart
0.030170,0.473709,0.000000,0.023592,0.000000,0.000940,bart
0.101545,0.543646,0.000000,0.000000,0.000000,0.000000,bart
0.000000,0.325103,0.000000,0.030902,0.000000,0.000000,bart
0.044426,0.676685,0.000000,0.016157,0.000000,0.000000,bart
0.086672,0.631277,0.000000,0.040714,0.000000,0.000000,bart
0.081136,0.525472,0.000000,0.060507,0.000000,0.000000,bart
0.062424,0.462286,0.000000,0.000968,0.000000,0.000000,bart
0.000000,0.538814,0.000000,0.152315,0.000000,0.002568,bart
0.000000,0.718447,0.000000,0.023235,0.000000,0.000894,bart
0.000009,0.550366,0.000000,0.016531,0.000000,0.000000,bart
0.000000,0.437390,0.044374,0.000000,0.000000,0.038745,bart
0.000000,0.659870,0.000000,0.033741,0.000000,0.000000,bart
0.024932,0.636416,0.000000,0.009211,0.000000,0.000261,bart
0.000000,0.646341,0.000000,0.016879,0.000000,0.000000,bart
0.083862,0.456667,0.000000,0.057919,0.000000,0.002663,bart
0.000000,0.125144,0.000000,0.000000,0.000000,0.000000,bart
0.000647,0.343170,0.000000,0.000000,0.000000,0.000000,bart
0.000000,0.341311,0.000000,0.005285,0.000000,0.000000,bart
0.000000,0.392091,0.000000,0.000000,0.000000,0.082140,bart
0.101545,0.543646,0.000000,0.000000,0.000000,0.000000,bart
0.119016,0.541531,0.000000,0.004480,0.000000,0.002483,bart
0.024231,0.548441,0.000000,0.038032,0.127504,0.000000,bart
0.000000,0.595314,0.000000,0.000000,0.000000,0.001336,bart
0.000000,0.518275,0.000000,0.006556,0.000000,0.000000,bart
0.000000,0.503381,0.000000,0.001505,0.000000,0.000000,bart
0.129648,0.586406,0.000000,0.021230,0.000000,0.008544,bart
0.036958,0.655825,0.000000,0.029674,0.000000,0.000000,bart
0.001781,0.744966,0.002525,0.024718,0.000000,0.000437,bart
0.041586,0.689883,0.000000,0.022374,0.000000,0.000727,bart
0.005407,0.485802,0.000000,0.044025,0.000000,0.000000,bart
0.072861,0.592923,0.000000,0.055230,0.000000,0.001662,bart
0.121242,0.453847,0.000000,0.000000,0.000000,0.000000,bart
0.080905,0.522160,0.000000,0.063399,0.000000,0.008456,bart
0.020188,0.518648,0.000386,0.000000,0.000000,0.000654,bart
0.084743,0.593147,0.000000,0.057392,0.000000,0.000000,bart
0.000000,0.527816,0.000000,0.012265,0.000000,0.000000,bart
0.034608,0.490649,0.000000,0.000767,0.000000,0.001905,bart
0.104294,0.368596,0.000000,0.001381,0.000000,0.004075,bart
0.000000,0.588018,0.000000,0.000000,0.000000,0.008409,bart
0.042457,0.532287,0.000000,0.027923,0.000000,0.049555,bart
0.082290,0.511439,0.002218,0.065813,0.000000,0.000000,bart
0.000000,0.573370,0.000000,0.000000,0.000000,0.000000,bart
0.000000,0.456530,0.000000,0.000000,0.000000,0.023002,lisa
0.000000,0.478316,0.000000,0.000000,0.000000,0.103105,lisa
0.000000,0.568196,0.000000,0.000000,0.000000,0.051211,lisa
0.000000,0.431624,0.000000,0.000000,0.000000,0.030740,lisa
0.000000,0.503899,0.000000,0.000000,0.000000,0.092588,lisa
0.000000,0.635814,0.000000,0.000000,0.000000,0.099160,lisa
0.000000,0.614914,0.000000,0.000000,0.000000,0.068848,lisa
0.023809,0.583297,0.000000,0.034605,0.000000,0.038929,lisa
0.000000,0.502500,0.000000,0.000000,0.000000,0.076184,lisa
0.000000,0.619606,0.000000,0.005830,0.000000,0.051352,lisa
0.000000,0.493093,0.000000,0.000000,0.000000,0.069349,lisa
0.000000,0.590964,0.000000,0.000000,0.000000,0.020253,lisa
0.000000,0.540736,0.000000,0.000000,0.000000,0.015127,lisa
0.015519,0.665928,0.000000,0.000000,0.000000,0.026324,lisa
0.000000,0.477427,0.000000,0.000000,0.000000,0.110248,lisa
0.000000,0.632469,0.000000,0.000000,0.000000,0.027178,lisa
0.000000,0.559964,0.000000,0.000000,0.000000,0.080972,lisa
0.000045,0.746685,0.000000,0.000000,0.000000,0.044683,lisa
0.012001,0.517933,0.000000,0.000000,0.000000,0.032870,lisa
0.000000,0.459000,0.000000,0.000000,0.000000,0.075576,lisa
0.000000,0.568886,0.000000,0.000000,0.000000,0.097004,lisa
0.000000,0.551163,0.000000,0.000000,0.000000,0.114331,lisa
0.000000,0.668349,0.000000,0.000000,0.000000,0.070737,lisa
0.000000,0.485200,0.000000,0.000000,0.000000,0.084193,lisa
0.000000,0.478268,0.000000,0.000000,0.000000,0.042393,lisa
0.000000,0.519274,0.000000,0.000000,0.000000,0.005265,lisa
0.000000,0.419983,0.000000,0.000000,0.000000,0.153570,lisa
0.000000,0.665345,0.000000,0.000000,0.000000,0.000000,lisa
0.000000,0.509985,0.000000,0.000000,0.000000,0.000000,lisa
0.000000,0.644796,0.000000,0.000000,0.000000,0.077719,lisa
0.000000,0.528518,0.000000,0.000000,0.000000,0.039866,lisa
0.000000,0.564503,0.000000,0.000000,0.000000,0.111229,lisa
0.000000,0.473823,0.000000,0.000000,0.000000,0.112323,lisa
0.016411,0.574503,0.000000,0.000000,0.000000,0.017685,other
0.000000,0.359102,0.000000,0.017194,0.000000,0.203080,other
0.000000,0.574925,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.502480,0.000000,0.000000,0.000000,0.002699,other
0.000000,0.363478,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.400871,0.000000,0.222422,0.000000,0.000000,other
0.000000,0.417058,0.000000,0.136732,0.000000,0.000000,other
0.000000,0.417418,0.000000,0.000000,0.000000,0.002000,other
0.000000,0.295526,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.530984,0.000000,0.001508,0.000000,0.046476,other
0.000000,0.575998,0.000000,0.002127,0.000000,0.053151,other
0.000000,0.266392,0.000000,0.112267,0.000000,0.036191,other
0.000000,0.513590,0.000000,0.053450,0.000000,0.001496,other
0.000000,0.193878,0.000000,0.006231,0.000000,0.000000,other
0.000000,0.330654,0.000000,0.009978,0.000000,0.000000,other
0.000000,0.408447,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.538062,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.488008,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.396384,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.450155,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.505608,0.003436,0.000000,0.000000,0.105380,other
0.000000,0.240271,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.469788,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.188218,0.000000,0.013264,0.000000,0.000000,other
0.000000,0.316330,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.421905,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.295392,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.299099,0.000000,0.114964,0.000000,0.000000,other
0.000000,0.360472,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.312759,0.000000,0.003355,0.000000,0.000000,other
0.000000,0.196761,0.000000,0.000000,0.000000,0.100148,other
0.000000,0.529903,0.000000,0.000846,0.000000,0.000000,other
0.000000,0.341456,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.441457,0.000000,0.000601,0.000000,0.125236,other
0.000000,0.473698,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.617024,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.639045,0.000000,0.000258,0.000000,0.000000,other
0.000000,0.490108,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.476319,0.000000,0.002580,0.000000,0.045637,other
0.000000,0.511288,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.551639,0.000018,0.000000,0.000000,0.000000,other
0.000000,0.700637,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.434967,0.000000,0.001892,0.000000,0.048769,other
0.000000,0.549526,0.000000,0.000000,0.000000,0.007358,other
0.000000,0.474896,0.000757,0.000000,0.000000,0.000000,other
0.000000,0.419873,0.000000,0.185584,0.000000,0.000628,other
0.005457,0.615642,0.021401,0.000000,0.000000,0.006120,other
0.000000,0.609506,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.436829,0.000000,0.000021,0.000000,0.093125,other
0.000000,0.623967,0.000000,0.000000,0.000000,0.012355,other
0.000000,0.636092,0.000000,0.000000,0.000000,0.043535,other
0.000000,0.611842,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.468770,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.477425,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.492858,0.000339,0.000620,0.000000,0.000000,other
0.000000,0.401494,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.450043,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.498177,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.495932,0.000085,0.010180,0.000000,0.000000,other
0.000000,0.492775,0.000000,0.000000,0.000000,0.001469,other
0.000000,0.465856,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.439995,0.000000,0.004155,0.000000,0.000768,other
0.000000,0.515102,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.263382,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.362362,0.000000,0.000389,0.000000,0.000000,other
0.000000,0.406574,0.000000,0.001004,0.000000,0.000000,other
0.000000,0.379663,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.402507,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.600349,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.592802,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.363910,0.000000,0.018149,0.000000,0.000000,other
0.000000,0.411382,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.524152,0.000000,0.000000,0.000000,0.000000,other
0.000000,0.571577,0.000000,0.012912,0.000000,0.000000,other
0.000000,0.666804,0.000000,0.000000,0.000000,0.017592,other
0.000000,0.580874,0.000000,0.000000,0.000000,0.001368,other
0.000000,0.627087,0.000260,0.000000,0.000000,0.000390,other
0.000000,0.455162,0.000173,0.000000,0.000000,0.000000,other
0.000000,0.437823,0.000000,0.000000,0.000000,0.017052,other
0.000000,0.515288,0.000000,0.000000,0.000000,0.000000,other
